neighborhood_slug,listings,median_asking_price,median_price_per_sqm,p25_price_per_sqm,p75_price_per_sqm,median_building_size_sqm,median_rooms,median_construction_year_jalali,median_latitude,median_longitude,median_location_radius,elevator_share,parking_share,warehouse_share,rebuilt_share,balcony_share,price_vs_city_median_pct,stabilized_price_per_sqm,stabilization_weight,iqr_price_per_sqm
minabi,127,2850000000.0,44855072.46376812,40964834.515366435,49652777.777777776,64.0,1.0,1397.0,35.651851654052734,51.457014083862305,500.0,0.8807339449541285,0.5655737704918032,0.5983606557377049,0.375,0.8255813953488372,-46.17391304347825,65515182.460241996,0.38837920489296635,8687943.262411341
shokoofeh,126,3500000000.0,62916666.66666667,53233308.32708177,75000000.0,65.0,2.0,1387.0,35.6827449798584,51.4492073059082,500.0,0.4188034188034188,0.525,0.725,0.5145631067961165,0.5394736842105263,-24.49999999999999,74755797.05761474,0.38650306748466257,21766691.67291823
saheb-al-zaman,126,3850000000.0,63927710.84337349,57142857.14285714,69969879.51807229,62.0,1.0,1394.0,35.67417907714844,51.46669006347656,500.0,0.6528925619834711,0.6229508196721312,0.6475409836065574,0.4380952380952381,0.6842105263157895,-23.2867469879518,75217831.74244067,0.38650306748466257,12827022.37521515
baharestan,126,3995000000.0,26333333.333333336,19812500.0,72892960.46287367,100.0,2.0,1397.0,35.69634437561035,51.43107032775879,500.0,0.559322033898305,0.6422018348623854,0.7981651376146789,0.36363636363636365,0.8470588235294118,-68.39999999999999,53388322.67935879,0.38650306748466257,53080460.46287367
zamzam,125,2550000000.0,44444444.44444445,41818181.81818182,48837209.302325584,60.0,1.0,1394.0,35.6468391418457,51.36715507507324,500.0,0.7863247863247863,0.6942148760330579,0.8429752066115702,0.7475728155339806,0.8557692307692307,-46.66666666666666,65436229.16682132,0.38461538461538464,7019027.484143764
sepehr,122,18150000000.0,158930296.75638372,137828054.29864252,197727272.72727272,113.5,2.0,1390.0,35.76824760437012,51.355756759643555,500.0,0.8879310344827587,0.9416666666666667,0.95,0.5111111111111111,0.9230769230769231,90.71635610766047,106427214.13211435,0.37888198757763975,59899218.4286302
behdasht,122,3320000000.0,54243044.1898527,47162698.41269841,64086198.17997978,62.5,1.0,1388.0,35.65707015991211,51.33958435058594,500.0,0.49074074074074076,0.5130434782608696,0.7217391304347827,0.49523809523809526,0.8505747126436781,-34.90834697217675,70821781.85357833,0.37888198757763975,16923499.76728137
abdol-abad,121,3980000000.0,53333333.333333336,24000000.0,98958333.33333333,85.0,2.0,1392.0,35.63204574584961,51.36538314819336,500.0,0.7313432835820896,0.5247524752475248,0.6831683168316832,0.39325842696629215,0.675,-36.0,70430191.42114091,0.37694704049844235,74958333.33333333
sanglaj,121,3500000000.0,50000000.0,40404040.4040404,60000000.0,71.0,2.0,1389.0,35.672231674194336,51.41193962097168,500.0,0.5104166666666666,0.5428571428571428,0.7714285714285715,0.46808510638297873,0.6941176470588235,-39.99999999999999,68737467.02462499,0.37694704049844235,19595959.595959596
bagh-khazaneh,121,3700000000.0,55000000.0,50000000.0,63076923.07692308,70.0,2.0,1394.0,35.66352844238281,51.37078094482422,500.0,0.7079646017699115,0.6186440677966102,0.7542372881355932,0.45098039215686275,0.8651685393258427,-34.0,71251887.66284263,0.37694704049844235,13076923.07692308
tehran-hosein-abad,121,16500000000.0,130208333.33333333,119760479.04191616,149596774.19354838,122.0,2.0,1401.0,35.775705337524414,51.48215675354003,500.0,0.9823008849557522,0.9652173913043478,0.9739130434782609,0.3424657534246575,0.8974358974358975,56.25,98600391.4559852,0.37694704049844235,29836295.15163222
shahrak-e-ferdows,120,2980000000.0,50000000.0,45000000.0,56130434.782608695,64.5,1.0,1391.0,35.66455078125,51.326263427734375,500.0,0.6,0.6454545454545455,0.6454545454545455,0.41414141414141414,0.7402597402597403,-39.99999999999999,68805867.19373035,0.375,11130434.782608695
qiamdash,119,1850000000.0,23125000.0,7569444.444444444,35000000.0,88.0,2.0,1394.0,35.52367973327637,51.64959907531738,500.0,0.36538461538461536,0.5903614457831325,0.7590361445783133,0.22784810126582278,0.5862068965517241,-72.24999999999999,51657473.30435083,0.3730407523510972,27430555.555555556
kooye-e-hefdahom-e-shahrivar,118,3550000000.0,50971698.11320755,45020491.803278685,55555555.555416666,74.0,2.0,1393.0,35.66621208190918,51.30033493041992,500.0,0.7727272727272727,0.6578947368421053,0.6140350877192983,0.3617021276595745,0.83,-38.833962264150934,69438338.95288488,0.3710691823899371,10535063.752137981
shabiri,118,3050000000.0,56791158.53658536,51293828.89200561,65163043.478260875,58.5,1.0,1392.0,35.67495918273926,51.357818603515625,500.0,0.5648148148148148,0.6396396396396397,0.8828828828828829,0.5434782608695652,0.8372093023255814,-31.85060975609756,72280579.35964996,0.3710691823899371,13869214.586255267
salamat,116,3000000000.0,55437352.24586289,49768518.51851852,62892857.14285714,54.5,1.0,1390.0,35.67690658569336,51.38307189941406,500.0,0.46788990825688076,0.4954954954954955,0.8018018018018018,0.5909090909090909,0.7647058823529411,-33.47517730496453,71752674.95633042,0.3670886075949367,13124338.62433862
aseman,116,14995000000.0,134424591.15687463,119454098.36065574,162062937.06293705,110.0,2.0,1390.0,35.77888298034668,51.357011795043945,500.0,0.8363636363636363,0.9210526315789473,0.9210526315789473,0.5909090909090909,0.9358974358974359,61.30950938824957,99322664.86170349,0.3670886075949367,42608838.70228131
azadi-sport-complex,114,6700000000.0,73720238.09523809,31062500.0,87345279.21704088,110.0,2.0,1402.0,35.738182067871094,51.25941276550293,500.0,0.7889908256880734,0.9369369369369369,0.972972972972973,0.2676056338028169,0.9310344827586207,-11.535714285714283,79706268.42968786,0.3630573248407643,56282779.21704088
zarkesh,114,4300000000.0,72672106.0683325,66826923.07692307,81145833.33333333,60.0,1.0,1394.0,35.715471267700195,51.47849082946777,500.0,0.5545454545454546,0.6090909090909091,0.9272727272727272,0.550561797752809,0.7272727272727273,-12.793472718000999,79292959.97499742,0.3630573248407643,14318910.256410256
imam-sajjad,114,3505000000.0,54457671.957671955,49147727.27272727,60343259.83177995,70.0,2.0,1392.0,35.65450859069824,51.357784271240234,500.0,0.6990291262135923,0.6422018348623854,0.6697247706422018,0.45652173913043476,0.8901098901098901,-34.65079365079365,71406935.92888434,0.3630573248407643,11195532.559052676
mahmoodiyeh,112,43100000000.0,226903225.80645162,184796577.8071528,294907407.4074074,200.0,3.0,1395.0,35.795257568359375,51.412559509277344,500.0,0.9811320754716981,1.0,1.0,0.38095238095238093,0.972972972972973,172.28387096774193,119393440.56508796,0.358974358974359,110110829.6002546
tehran-emamat,112,6050000000.0,82071428.57142857,70311493.01825994,93928571.42857143,81.0,2.0,1392.0,35.71160125732422,51.489707946777344,500.0,0.7128712871287128,0.7333333333333333,0.8285714285714286,0.38202247191011235,0.8192771084337349,-1.5142857142857125,82878124.89986074,0.358974358974359,23617078.41031149
heshamatiyeh,111,6200000000.0,85000000.0,71006410.25641026,96866499.83679686,77.0,2.0,1390.5,35.726993560791016,51.45331573486328,500.0,0.5922330097087378,0.6698113207547169,0.8207547169811321,0.5625,0.7777777777777778,2.0000000000000018,83924404.56041604,0.35691318327974275,25860089.58038661
dolatkhah,111,2880000000.0,42000000.0,37129468.177855276,45446570.97288676,70.0,2.0,1396.0,35.62057113647461,51.341482162475586,500.0,0.8041237113402062,0.6470588235294118,0.7549019607843137,0.32098765432098764,0.8902439024390244,-49.6,65254773.93579962,0.35691318327974275,8317102.795031488
dezashib,110,21250000000.0,185019685.03937006,149512987.01298702,224831081.0810811,125.0,2.0,1396.0,35.8081169128418,51.45136260986328,500.0,0.9714285714285714,0.9813084112149533,0.9906542056074766,0.38461538461538464,0.9130434782608695,122.0236220472441,110594770.87549493,0.3548387096774194,75318094.06809407
sizdah-aban,109,2750000000.0,47428571.428571425,40000000.0,54500000.0,70.0,2.0,1393.0,35.60715675354004,51.41303825378418,500.0,0.7228915662650602,0.4752475247524752,0.6435643564356436,0.23333333333333334,0.6323529411764706,-43.08571428571428,68308203.86010838,0.35275080906148865,14500000.0
sartakht,108,5657500000.0,60000000.0,53645833.333333336,70000000.0,98.0,2.0,1394.0,35.58856964111328,51.43740463256836,500.0,0.8041237113402062,0.7254901960784313,0.7647058823529411,0.3037974683544304,0.7333333333333333,-27.999999999999993,74266419.51055986,0.35064935064935066,16354166.666666664
khani-abad,108,2870000000.0,46413708.690330476,41515751.347708896,52826961.77062374,64.0,2.0,1392.0,35.662330627441406,51.409278869628906,500.0,0.6990291262135923,0.5961538461538461,0.7211538461538461,0.3655913978494624,0.7777777777777778,-44.303549571603426,67872420.61820272,0.35064935064935066,11311210.422914848
tajrish,108,13550000000.0,127051282.05128205,26675000.0,175625000.0,135.5,2.0,1398.0,35.804771423339844,51.43100357055664,500.0,0.8181818181818182,0.8409090909090909,0.9090909090909091,0.3050847457627119,0.9538461538461539,52.46153846153847,96614829.86926658,0.35064935064935066,148950000.0
nemat-abad,108,3200000000.0,35678661.616161615,23308423.913043477,46718750.0,100.0,2.0,1398.0,35.63036918640137,51.35321235656738,500.0,0.7413793103448276,0.4146341463414634,0.7926829268292683,0.15584415584415584,0.7213114754098361,-57.185606060606055,61892205.20861759,0.35064935064935066,23410326.086956523
bolvar-e-keshavarz,105,10500000000.0,94444444.44444445,73456790.12345679,115789473.68421052,104.0,2.0,1389.0,35.71397972106934,51.401174545288086,500.0,0.7555555555555555,0.7623762376237624,0.8217821782178217,0.38571428571428573,0.8153846153846154,13.333333333333353,87002563.17891107,0.3442622950819672,42332683.56075373
tehran-iran,102,6525000000.0,80310372.67797393,51552197.8021978,102641025.64102565,100.0,2.0,1392.0,35.68745803833008,51.44209098815918,500.0,0.6585365853658537,0.7422680412371134,0.8041237113402062,0.3707865168539326,0.7777777777777778,-3.6275527864312873,82299816.74921346,0.33774834437086093,51088827.83882785
golchin,102,3375000000.0,51496106.78531702,46681506.84931506,59268507.638072856,69.0,2.0,1395.0,35.65408706665039,51.3668212890625,500.0,0.8131868131868132,0.62,0.6,0.45454545454545453,0.9166666666666666,-38.20467185761957,70829531.37139256,0.33774834437086093,12587000.788757794
ebrahim-abad,98,2475000000.0,36363636.36363636,3633779.2642140468,47882716.04938272,89.5,1.0,1390.5,35.6485710144043,51.302494049072266,500.0,0.6326530612244898,0.5694444444444444,0.8333333333333334,0.390625,0.7090909090909091,-56.363636363636374,63442412.187477306,0.3288590604026846,44248936.78516867
sad-dastgah,97,5000000000.0,75000000.0,63888888.88888889,89090909.0909091,73.0,2.0,1392.0,35.68899154663086,51.47317123413086,500.0,0.5842696629213483,0.6086956521739131,0.8478260869565217,0.3717948717948718,0.7142857142857143,-9.999999999999998,80514553.40548141,0.3265993265993266,25202020.202020206
eslam-abad,94,3000000000.0,48658740.09178139,38515965.16690856,58500000.0,67.5,1.0,1392.0,35.63992691040039,51.335113525390625,500.0,0.6865671641791045,0.5,0.5789473684210527,0.31746031746031744,0.7142857142857143,-41.609511889862326,70163590.9792938,0.3197278911564626,19984034.833091438
hafezie,93,6700000000.0,88000000.0,68888888.8888889,99145299.14529915,85.0,2.0,1390.0,35.70171928405762,51.495826721191406,500.0,0.6931818181818182,0.7111111111111111,0.8777777777777778,0.4794520547945205,0.8695652173913043,5.600000000000005,84787108.9330405,0.3174061433447099,30256410.256410256
zahed-gilani,93,4300000000.0,67647058.8235294,59154929.57746479,78688524.59016393,65.0,1.0,1392.0,35.69382095336914,51.45964813232422,500.0,0.5977011494252874,0.550561797752809,0.6966292134831461,0.3484848484848485,0.6885245901639344,-18.823529411764707,77995820.64510033,0.3174061433447099,19533595.012699142
dehqan,92,4800000000.0,83199295.77464789,71073717.94871795,91328828.82882884,60.5,1.0,1392.0,35.69524383544922,51.47591400146485,500.0,0.5402298850574713,0.5888888888888889,0.6666666666666666,0.44155844155844154,0.4696969696969697,-0.16084507042252172,83291079.03815526,0.3150684931506849,20255110.88011089
shahrak-e-azadi,92,5860000000.0,76197743.2482427,69279142.92497626,85553173.24185249,85.0,2.0,1393.0,35.7115364074707,51.27526473999024,500.0,0.5238095238095238,0.9666666666666667,0.9222222222222223,0.5362318840579711,0.7692307692307693,-8.56270810210875,81015841.63004535,0.3150684931506849,16274030.316876233
majid-abad,92,6050000000.0,83041692.02678028,70604361.37071651,93104395.6043956,79.5,2.0,1391.0,35.754682540893555,51.54511642456055,500.0,0.8235294117647058,0.8953488372093024,0.9302325581395349,0.5633802816901409,0.7384615384615385,-0.3499695678636616,83241336.00042453,0.3150684931506849,22500034.233679086
kosar,92,2825000000.0,47206340.95634095,43021978.02197802,54845890.41095891,62.0,1.0,1386.0,35.663238525390625,51.43854522705078,500.0,0.43373493975903615,0.4943820224719101,0.7078651685393258,0.4878048780487805,0.6440677966101694,-43.352390852390855,69671321.44676735,0.3150684931506849,11823912.388980888
eshrat-abad,91,5520000000.0,73692307.6923077,61807313.642756686,93259259.25925925,78.0,2.0,1384.0,35.70396041870117,51.43749237060547,500.0,0.5365853658536586,0.5476190476190477,0.7261904761904762,0.5538461538461539,0.819672131147541,-11.569230769230765,80190117.34447302,0.3127147766323024,31451945.616502568
shahrak-naft,91,14850000000.0,139444444.44444445,118008509.24562265,159268292.68292683,115.0,2.0,1395.0,35.80707359313965,51.50653076171875,500.0,0.8518518518518519,0.9512195121951219,0.9634146341463414,0.4067796610169492,0.8793103448275862,67.33333333333336,97889541.36630343,0.3127147766323024,41259783.437304184
arjantin,90,6700000000.0,50083333.33333333,10294117.647058824,114362745.09803921,135.5,2.0,1385.0,35.73590850830078,51.41465950012207,500.0,0.6976744186046512,0.8253968253968254,0.8095238095238095,0.3829787234042553,0.8,-39.900000000000006,71153061.31930697,0.3103448275862069,104068627.45098038
eivanak,89,27000000000.0,207692307.69230768,156666666.66666666,270000000.0,150.0,3.0,1389.5,35.760284423828125,51.35743522644043,500.0,0.8688524590163934,0.9880952380952381,0.9761904761904762,0.6060606060606061,0.9436619718309859,149.23076923076923,110396574.20418517,0.3079584775086505,113333333.33333334
university-of-sharif,89,7100000000.0,91176470.58823529,72769230.76923077,106896551.72413793,84.0,2.0,1393.0,35.70354080200195,51.35381317138672,500.0,0.7333333333333333,0.7283950617283951,0.8765432098765432,0.42028985507246375,0.8666666666666667,9.411764705882364,85673961.92093389,0.3079584775086505,34127320.954907164
javanmard-e-ghasab,87,3500000000.0,47000000.0,38881578.94736842,55000000.0,73.0,2.0,1393.0,35.611328125,51.42729949951172,500.0,0.5657894736842105,0.5301204819277109,0.6987951807228916,0.30303030303030304,0.7547169811320755,-43.599999999999994,70052320.20642544,0.30313588850174217,16118421.05263158
aref,87,3500000000.0,63380281.69014084,55495169.082125604,71339285.71428572,64.0,1.0,1393.0,35.67436218261719,51.45744323730469,500.0,0.48717948717948717,0.5185185185185185,0.6666666666666666,0.4782608695652174,0.6923076923076923,-23.943661971830988,76698457.73727864,0.30313588850174217,15844116.632160112
shian,87,15892000000.0,125984251.96850394,113714733.54231974,144000000.0,115.0,2.0,1394.5,35.771846771240234,51.4957275390625,500.0,0.9629629629629629,0.9512195121951219,0.975609756097561,0.44642857142857145,0.9534883720930233,51.18110236220475,94456291.48793258,0.30313588850174217,30285266.457680255
qasemabad,87,6000000000.0,77118644.0677966,67747673.78215654,92261904.76190476,80.0,2.0,1393.5,35.70615768432617,51.47065353393555,500.0,0.6666666666666666,0.6547619047619048,0.7261904761904762,0.40540540540540543,0.8266666666666667,-7.457627118644073,81398310.58600293,0.30313588850174217,24514230.97974822
valiasr,86,6700000000.0,72550904.97737557,34540229.88505747,101282051.28205128,102.5,2.0,1385.0,35.70859146118164,51.40704727172852,500.0,0.6949152542372882,0.7333333333333333,0.72,0.38596491228070173,0.8936170212765957,-12.938914027149318,79932592.13187142,0.3006993006993007,66741821.39699381
enqelab,86,5800000000.0,69053465.34653465,24791666.666666668,88915016.50165017,100.0,2.0,1384.5,35.69899368286133,51.399898529052734,500.0,0.5172413793103449,0.6666666666666666,0.7777777777777778,0.55,0.7962962962962963,-17.135841584158406,78753830.19969499,0.3006993006993007,64123349.8349835
qoba,84,19850000000.0,153647214.8541114,132463235.29411764,186401940.98059246,130.0,2.0,1393.0,35.76119613647461,51.45028114318848,500.0,0.9571428571428572,0.9315068493150684,0.9863013698630136,0.5681818181818182,1.0,84.37665782493369,99863741.72368768,0.29577464788732394,53938705.686474815
hamzeh-abad,84,3575000000.0,54901021.711366534,42519423.430791244,66750000.0,74.5,2.0,1391.5,35.598262786865234,51.42442321777344,500.0,0.8076923076923077,0.8048780487804879,0.6219512195121951,0.38461538461538464,0.8367346938775511,-34.11877394636016,73656834.67086653,0.29577464788732394,24230576.569208756
motahari,83,12800000000.0,125000000.0,93383674.93661004,157922077.92207792,109.0,2.0,1392.0,35.72043991088867,51.41948318481445,500.0,0.7714285714285715,0.8082191780821918,0.8904109589041096,0.38095238095238093,0.9215686274509803,50.0,93856400.28970316,0.29328621908127206,64538402.98546788
darabad,82,13400000000.0,133333333.33333333,113737684.72906403,174768518.5185185,116.0,2.0,1397.0,35.81655311584473,51.49126625061035,500.0,0.9117647058823529,0.9577464788732394,1.0,0.4489795918367347,0.9375,60.00000000000001,95537262.16966294,0.2907801418439716,61030833.789454475
moqadam,81,3500000000.0,49090909.09090909,46000000.0,51136363.63636363,72.0,2.0,1394.0,35.65726852416992,51.37351989746094,500.0,0.7142857142857143,0.6075949367088608,0.6582278481012658,0.44594594594594594,0.921875,-41.090909090909086,71543861.44131579,0.28825622775800713,5136363.636363633
araj,81,15500000000.0,143356643.35664335,127000000.0,163636363.63636363,121.0,2.0,1393.0,35.79374313354492,51.48902893066406,500.0,0.8860759493670886,1.0,0.9873417721518988,0.4909090909090909,0.9607843137254902,72.02797202797203,97438738.57621503,0.28825622775800713,36636363.636363626
behjat-abad,78,12200000000.0,103578947.36842105,84444444.44444445,130521875.0,120.0,2.0,1380.0,35.71986770629883,51.41111946105957,500.0,0.6949152542372882,0.828125,0.921875,0.5319148936170213,0.7391304347826086,24.29473684210526,88576778.72132319,0.2805755395683453,46077430.55555555
shiva,78,3300000000.0,59032634.032634035,53872987.47763864,66313432.8358209,60.0,1.0,1392.0,35.68026542663574,51.46942329406738,500.0,0.6142857142857143,0.547945205479452,0.6712328767123288,0.4067796610169492,0.6666666666666666,-29.16083916083916,75650035.22580619,0.2805755395683453,12440445.358182259
ghanat-kosar,78,8575000000.0,97573529.41176471,86598124.09812409,109916666.66666667,90.5,2.0,1393.0,35.75571060180664,51.52931213378906,500.0,0.8,0.8783783783783784,0.9459459459459459,0.5079365079365079,0.8360655737704918,17.08823529411767,87104762.10969345,0.2805755395683453,23318542.568542585
darb-dowom,77,16500000000.0,148000000.0,136752136.75213677,168000000.0,115.0,2.0,1390.0,35.7815055847168,51.44332885742188,500.0,0.9041095890410958,0.9041095890410958,0.9178082191780822,0.4791666666666667,0.8936170212765957,77.60000000000001,97759392.50868857,0.2779783393501805,31247863.247863233
shahadat,76,3460000000.0,55000000.0,43869565.217391305,59255997.00149925,65.0,1.0,1392.0,35.613677978515625,51.44347381591797,500.0,0.6956521739130435,0.547945205479452,0.5068493150684932,0.34328358208955223,0.7058823529411765,-34.0,74323808.14475378,0.2753623188405797,15386431.784107946
ashtiyani,76,6200000000.0,77628054.90458655,63169036.845507436,98369565.2173913,91.5,2.0,1391.0,35.714927673339844,51.50219535827637,500.0,0.5333333333333333,0.7536231884057971,0.8840579710144928,0.44642857142857145,0.8392857142857143,-6.846334114496133,81721735.46890709,0.2753623188405797,35200528.37188386
tehran-shandiz,75,2950000000.0,50000000.0,42177177.177177176,56000000.0,71.0,2.0,1390.0,35.657466888427734,51.352420806884766,500.0,0.7538461538461538,0.5942028985507246,0.7681159420289855,0.45901639344262296,0.84,-39.99999999999999,72496084.24478325,0.2727272727272727,13822822.822822824
shahrak-e-taleghani,75,3450000000.0,47058823.52941176,12950000.0,51543478.26086956,88.0,2.0,1395.0,35.65947341918945,51.26714706420898,500.0,0.9347826086956522,0.8363636363636363,0.5818181818181818,0.3137254901960784,0.8780487804878049,-43.529411764705884,71307289.71364126,0.2727272727272727,38593478.26086956
vasfenard,73,2400000000.0,44000000.0,40178571.428571425,48000000.0,59.0,1.0,1390.0,35.64614486694336,51.35711479187012,500.0,0.5079365079365079,0.5588235294117647,0.7794117647058824,0.5606060606060606,0.6607142857142857,-47.199999999999996,70250798.9947143,0.2673992673992674,7821428.571428575
iranshahr,71,8000000000.0,98404255.31914894,77986111.1111111,115000000.0,94.0,2.0,1389.0,35.71066665649414,51.42252349853516,500.0,0.7321428571428571,0.7833333333333333,0.7333333333333333,0.5,0.75,18.085106382978733,87042898.39721476,0.26199261992619927,37013888.888888896
kashanak,71,19000000000.0,167567567.56756756,127691511.38716355,201092896.1748634,125.0,3.0,1395.0,35.815765380859375,51.479597091674805,500.0,0.9310344827586207,0.9696969696969697,0.9848484848484849,0.425531914893617,0.9583333333333334,101.08108108108107,100069048.98713319,0.26199261992619927,73401384.78769985
tavanir,71,17000000000.0,139344262.29508197,116382876.38287638,166250000.0,124.0,2.0,1387.0,35.74578857421875,51.40910720825195,500.0,0.8387096774193549,0.9692307692307692,0.9076923076923077,0.5428571428571428,0.8918918918918919,67.21311475409837,95348515.19529182,0.26199261992619927,49867123.61712362
kan,70,4100000000.0,56157635.467980295,42850877.19298246,87250000.0,75.5,1.5,1395.5,35.75980567932129,51.27836799621582,500.0,0.5098039215686274,0.5,0.890625,0.29411764705882354,0.6818181818181818,-32.610837438423644,75227934.84453589,0.25925925925925924,44399122.80701754
zehtabi,69,2700000000.0,46595744.680851065,41538461.538461536,50000000.0,64.0,1.0,1393.0,35.641502380371094,51.35987854003906,500.0,0.6190476190476191,0.5441176470588235,0.7205882352941176,0.37735849056603776,0.7358490566037735,-44.08510638297872,71789040.8030002,0.25650557620817843,8461538.461538464
khak-sefid,68,2850000000.0,50555555.55555555,39937500.0,65952380.952380955,61.5,1.0,1395.5,35.74222183227539,51.56264305114746,500.0,0.48148148148148145,0.3709677419354839,0.6451612903225806,0.3684210526315789,0.574468085106383,-39.33333333333333,73408508.40825146,0.2537313432835821,26014880.952380955
bisim,68,3375000000.0,45219298.24561404,41289370.07874016,50137362.63736264,72.0,2.0,1399.5,35.65420913696289,51.44809722900391,500.0,0.8301886792452831,0.6060606060606061,0.4090909090909091,0.23333333333333334,0.6851851851851852,-45.73684210526315,71359922.10310525,0.2537313432835821,8847992.55862248
shahrak-daneshgah-tehran,67,3500000000.0,37333333.333333336,28951149.42528736,48000000.0,90.0,2.0,1398.5,35.70580291748047,51.198720932006836,500.0,0.6461538461538462,0.8181818181818182,0.8181818181818182,0.3684210526315789,0.9047619047619048,-55.199999999999996,68125819.37473314,0.250936329588015,19048850.57471264
jamaran,67,33000000000.0,191666666.66666666,158125000.0,235416666.6666667,160.0,3.0,1395.5,35.8154411315918,51.45826721191406,500.0,0.9833333333333333,1.0,0.984375,0.4090909090909091,0.9534883720930233,129.99999999999997,102704485.05307819,0.250936329588015,77291666.66666669
qiam,67,3800000000.0,54216867.469879515,45767241.37931034,71581027.66798419,80.0,2.0,1389.0,35.66960525512695,51.44112014770508,500.0,0.5892857142857143,0.5666666666666667,0.75,0.42105263157894735,0.7560975609756098,-34.93975903614458,74812276.92075302,0.250936329588015,25813786.288673848
emamzade-ghasem,66,33000000000.0,185357142.85714287,163961442.78606966,229167887.81102547,178.0,3.0,1396.0,35.81330490112305,51.44185256958008,500.0,1.0,1.0,0.9846153846153847,0.3958333333333333,1.0,122.42857142857146,101616394.9201564,0.24812030075187969,65206445.02495581
soleymanieh,66,3550000000.0,59761904.76190476,54716442.26846185,69959677.41935484,62.0,1.0,1386.5,35.68099594116211,51.45577239990234,500.0,0.41935483870967744,0.46875,0.75,0.5,0.5306122448979592,-28.28571428571428,76734663.17552389,0.24812030075187969,15243235.150892988
shahrak-e-aboozar,66,2300000000.0,28210526.315789476,21571428.57142857,32121212.12121212,85.5,2.0,1402.0,35.62091255187988,51.357011795043945,500.0,0.7884615384615384,0.42105263157894735,0.6666666666666666,0.1111111111111111,0.8809523809523809,-66.14736842105262,63694376.01692614,0.24812030075187969,10549783.54978355
kuy-faraz,63,12900000000.0,134482758.62068966,116107804.23280424,159722222.2222222,107.0,2.0,1389.5,35.790279388427734,51.36407470703125,500.0,0.8596491228070176,0.8870967741935484,0.9354838709677419,0.5818181818181818,0.9148936170212766,61.3793103448276,93456046.21764076,0.23954372623574144,43614417.98941797
sar-asiyab-mehr-abad,63,3800000000.0,60000000.0,53384820.747520976,65601757.94455713,66.0,1.0,1391.0,35.67162322998047,51.32766914367676,500.0,0.5555555555555556,0.6984126984126984,0.7301587301587301,0.5185185185185185,0.8541666666666666,-27.999999999999993,77027117.94127898,0.23954372623574144,12216937.197036155
shamshiri,62,3550000000.0,61844155.84415585,54166666.666666664,67147435.89743589,63.0,1.0,1393.0,35.67235565185547,51.3403205871582,500.0,0.6851851851851852,0.6379310344827587,0.6206896551724138,0.48148148148148145,0.8372093023255814,-25.78701298701298,77654917.40625831,0.2366412213740458,12980769.230769224
jalili,60,2810400000.0,49509803.92156863,44861111.11111111,53971571.90635452,59.5,1.0,1392.5,35.650447845458984,51.36162185668945,500.0,0.5294117647058824,0.4482758620689655,0.5517241379310345,0.37037037037037035,0.7872340425531915,-40.58823529411764,73898474.58042961,0.23076923076923078,9110460.795243405
darband,59,19000000000.0,146315789.47368422,98857758.62068966,169905660.3773585,140.0,2.5,1392.0,35.81133842468262,51.429182052612305,500.0,0.8,0.8518518518518519,0.9629629629629629,0.2682926829268293,0.9761904761904762,75.57894736842108,94734766.1111188,0.2277992277992278,71047901.75666884
tous,58,4000000000.0,54381720.43010753,50000000.0,74886363.63636364,68.0,2.0,1394.0,35.66061019897461,51.357181549072266,500.0,0.8125,0.5740740740740741,0.7962962962962963,0.5238095238095238,0.9574468085106383,-34.74193548387097,75708975.63145144,0.2248062015503876,24886363.63636364
shahrak-e-mahalati,58,13375000000.0,121583850.93167701,97750000.0,148080021.48227713,115.0,2.0,1387.0,35.80434036254883,51.517839431762695,500.0,0.8541666666666666,0.8703703703703703,0.9814814814814815,0.5277777777777778,0.9,45.90062111801243,90719326.34139916,0.2248062015503876,50330021.482277125
hesar-booali,54,37000000000.0,200000000.0,186255411.25541124,244222689.07563025,170.0,3.0,1395.0,35.80425834655762,51.46779441833496,500.0,0.9615384615384616,1.0,0.9811320754716981,0.4166666666666667,0.9666666666666667,140.00000000000003,100380895.37731817,0.2125984251968504,57967277.82021901
qalamestan,53,3900000000.0,61111111.11111111,49400000.0,66176470.5882353,65.0,2.0,1390.0,35.671302795410156,51.397579193115234,500.0,0.5416666666666666,0.4583333333333333,0.8958333333333334,0.3953488372093023,0.8108108108108109,-26.66666666666666,78091050.68620977,0.20948616600790515,16776470.588235296
saeed-abad,53,2700000000.0,31250000.0,19642857.14285714,35875000.0,95.0,2.0,1402.0,35.65569305419922,51.28692626953125,500.0,0.9459459459459459,0.8571428571428571,0.9761904761904762,0.17391304347826086,0.9642857142857143,-62.5,67855366.00671665,0.20948616600790515,16232142.857142858
shahrak-e-takhti,51,4490000000.0,61290322.58064516,52694063.92694064,65100000.0,80.0,2.0,1398.0,35.628761291503906,51.4140853881836,500.0,0.7333333333333333,0.7291666666666666,0.5416666666666666,0.2619047619047619,0.7948717948717948,-26.451612903225808,78290329.29345138,0.20318725099601595,12405936.073059358
zargandeh,51,14000000000.0,133333333.33333333,123324978.39239413,153947368.42105263,102.0,2.0,1394.5,35.7764835357666,51.43245315551758,500.0,0.8958333333333334,0.82,0.92,0.5476190476190477,0.9761904761904762,60.00000000000001,91683953.47465526,0.20318725099601595,30622390.02865851
